datetime,machineID,volt,rotate,pressure,vibration,model,age,errorID,failure,comp,risk
25-03-2015 01:00,85,148.6236903,534.352801,102.3736145,34.48106915,model1,16,error2,,,Medium
25-12-2015 12:00,10,180.1819905,440.1938211,107.2677432,36.17569291,model3,10,,,,Low
03-08-2015 06:00,15,182.5032677,388.295399,106.2283451,41.61682591,model3,14,,comp1,comp1,High
05-05-2015 21:00,26,153.3335631,495.4247119,95.92060387,41.06799326,model3,3,error3,,,Medium
13-04-2015 14:00,95,149.3400972,431.6113109,87.37851577,44.11243449,model2,18,error5,,,Medium
09-02-2015 20:00,14,181.3919105,452.1753865,104.9490367,40.19069421,model3,1,error2,,,Medium
25-07-2015 14:00,68,164.7892787,451.2572661,92.24193409,36.94401352,model3,10,,,,Low
18-04-2015 14:00,10,152.7703206,431.674139,105.5101059,44.66851153,model3,10,,,,Low
12-11-2015 06:00,34,192.364187,472.4173413,94.5215106,37.17983093,model4,10,,comp1,comp3,High
05-01-2015 03:00,82,181.4030904,514.4783426,76.33274889,41.05755985,model3,11,error2,,,Medium
04-03-2015 06:00,9,172.5145188,382.5007822,79.08806133,37.58949278,model4,7,,comp1,comp3,High
19-06-2015 17:00,83,144.4226851,506.4866434,93.8809842,40.79232353,model4,18,,,,Low
17-05-2015 06:00,73,187.2444509,465.0036814,98.6072846,52.1746691,model2,20,,comp1,comp1,High
28-11-2015 00:00,79,151.3455802,409.1420767,100.1713068,38.00170839,model3,14,error3,,,Medium
15-10-2015 06:00,9,177.3613929,411.8797681,94.06288572,33.31601712,model4,7,,comp2,comp2,High
14-01-2015 08:00,75,195.8103527,397.5572549,106.1110929,31.52420812,model3,19,error4,,,Medium
16-06-2015 06:00,79,154.7570745,336.3758546,113.5282951,44.70323525,model3,14,,comp2,comp3,High
20-06-2015 06:00,42,143.3229805,487.0289108,111.8891125,40.8471899,model1,7,,comp3,comp2,High
31-10-2015 13:00,18,182.9608725,487.7456895,86.1799001,42.32645107,model3,15,error1,,,Medium
06-09-2015 14:00,19,183.0946647,388.3512059,98.49161764,28.37925603,model3,17,error2,,,Medium
21-07-2015 06:00,3,162.8739371,352.1191857,89.39156019,38.51349724,model3,8,,comp2,comp2,High
18-07-2015 14:00,37,163.7376737,495.3587828,82.24966623,31.33086001,model1,16,error2,,,Medium
04-07-2015 01:00,58,175.4034255,509.1815185,97.20132335,57.79505986,model1,5,,,,Low
09-02-2015 13:00,24,158.7182998,423.2813631,112.5646326,38.64545312,model1,20,,,,Low
16-04-2015 19:00,90,160.5413216,371.2134428,100.0962866,48.99085577,model2,2,,,,Low
20-10-2015 18:00,68,174.1507238,493.7679856,103.0471364,40.17856868,model3,10,,,,Low
17-12-2015 23:00,18,156.5645106,502.8458594,105.4025218,30.99285002,model3,15,,,,Low
31-12-2015 21:00,57,168.5621913,360.8432578,80.88010466,43.40583049,model4,10,,,,Low
28-09-2015 06:00,67,196.590153,385.3009417,82.77129776,38.07556999,model4,14,,comp1,comp1,High
28-11-2015 06:00,73,198.7103535,436.9538922,116.1671642,33.94493518,model2,20,,comp1,comp1,High
16-05-2015 06:00,17,203.7392375,513.6741099,107.4502346,31.69598397,model1,14,,comp1,comp2,High
11-11-2015 09:00,31,168.2268573,462.1666984,102.4588883,44.41858387,model1,11,,,,Low
15-11-2015 06:00,37,184.6248939,395.6158405,92.26421688,31.79394569,model1,16,,comp2,comp2,High
14-08-2015 06:00,65,182.7747172,329.7281544,106.2838644,38.02979751,model3,15,,comp1,comp1,High
15-04-2015 06:00,98,146.5061777,484.7585885,115.3283956,40.98499661,model2,20,,comp3,comp3,High
14-08-2015 06:00,65,182.7747172,329.7281544,106.2838644,38.02979751,model3,15,,comp2,comp1,High
21-02-2015 22:00,36,192.6878613,530.6486656,102.3375066,37.84751377,model4,5,error5,,,Medium
04-09-2015 20:00,12,171.1681286,358.713643,81.24587592,50.04448453,model3,9,error2,,,Medium
27-12-2015 22:00,53,187.6077522,426.0898445,86.79902883,43.10995605,model3,5,error3,,,Medium
27-03-2015 16:00,70,165.8304406,449.5658641,116.006592,43.24984509,model3,9,error3,,,Medium
25-12-2015 18:00,29,190.3197581,414.7114064,101.537922,38.07289985,model4,3,,,,Low
26-11-2015 12:00,17,140.6918625,344.9541337,111.0815437,34.71737693,model1,14,,,,Low
07-09-2015 09:00,39,158.6894688,462.2397307,97.26419408,41.19616051,model4,0,error2,,,Medium
16-08-2015 02:00,57,144.1594095,387.7582499,103.6852977,32.51155221,model4,10,,,,Low
21-09-2015 06:00,7,172.8166301,451.4106899,90.91951162,52.60248215,model3,20,,comp4,comp4,High
06-02-2015 06:00,57,175.4846711,503.6088011,75.00001566,49.24965492,model4,10,error1,,,Medium
14-05-2015 18:00,76,155.9617103,438.594231,98.83610466,42.72137357,model2,10,,,,Low
31-07-2015 06:00,82,169.7580315,436.7853612,107.5434731,33.54259317,model3,11,,,,Low
04-05-2015 06:00,95,177.7236299,451.3939433,95.71331427,35.21414345,model2,18,error1,,,Medium
24-01-2015 06:00,27,191.8982514,460.7687375,102.6741114,36.24367277,model3,9,error1,,,Medium
17-08-2015 06:00,20,172.2878792,460.4873714,107.8326344,45.23717975,model2,16,,comp4,comp4,High
17-12-2015 06:00,78,155.2980835,386.2482932,98.16992584,44.45350282,model4,19,,comp2,comp2,High
14-08-2015 14:00,56,174.5071359,394.5685382,99.75275526,37.31044823,model1,10,,,,Low
25-12-2015 00:00,32,172.4760778,419.5707021,93.67113705,47.63039236,model4,15,,,,Low
14-08-2015 06:00,65,182.7747172,329.7281544,106.2838644,38.02979751,model3,15,,comp2,comp2,High
10-07-2015 03:00,37,186.1150906,392.5477548,87.36035784,43.10925029,model1,16,,,,Low
05-01-2015 18:00,59,166.8472651,484.0692289,108.9887453,26.42524612,model3,17,,,,Low
30-09-2015 22:00,61,171.8128339,401.963105,96.19672394,51.11704616,model4,2,,,,Low
22-06-2015 06:00,89,206.8532275,414.6775278,102.1895747,39.88459563,model3,17,,comp1,comp1,High
07-09-2015 08:00,95,158.3966667,477.9751815,109.5723827,32.8470185,model2,18,error1,,,Medium
09-05-2015 06:00,7,175.2547199,348.039747,87.59060472,50.08611601,model3,20,,comp4,comp1,High
30-05-2015 07:00,23,186.9023161,485.089284,121.308986,38.8699954,model1,17,,,,Low
05-07-2015 00:00,22,172.3801768,382.0837606,89.44898866,50.29044911,model1,14,,,,Low
28-01-2015 17:00,3,180.7633332,444.7579875,90.09701788,42.92414647,model3,8,error4,,,Medium
17-10-2015 17:00,37,189.0730347,444.201647,93.74533068,37.83784528,model1,16,error2,,,Medium
02-10-2015 19:00,39,147.728667,499.4393853,95.09108973,36.77412504,model4,0,,,,Low
15-05-2015 05:00,87,187.4598099,407.0989337,130.1355437,33.8304688,model2,12,,,,Low
17-05-2015 16:00,26,164.9236796,353.0775336,78.18326805,39.73216505,model3,3,error1,,,Medium
21-10-2015 06:00,47,164.6147989,414.5842613,120.0797897,45.44237019,model2,6,,comp2,comp2,High
30-01-2015 06:00,98,174.3498522,376.6834444,121.0419407,31.52271327,model2,20,,comp3,comp3,High
12-02-2015 03:00,53,165.8481899,461.112031,98.71411065,44.57413873,model3,5,,,,Low
02-01-2015 03:00,16,170.5240806,405.3029696,109.8557303,37.78636528,model1,3,,comp3,,High
23-06-2015 09:00,21,176.3349845,464.9957814,100.7887906,38.08799466,model2,14,error1,,,Medium
08-11-2015 13:00,81,120.2061246,477.3656761,86.10814344,42.26303671,model4,1,error2,,,Medium
27-12-2015 17:00,30,206.2183369,506.7584449,85.58151755,38.87679574,model3,20,error1,,,Medium
02-05-2015 16:00,83,171.3869492,448.7773174,90.99676759,39.81439337,model4,18,error2,,,Medium
01-11-2015 06:00,69,149.047462,549.3926247,129.6338389,32.53782717,model2,19,,comp3,comp3,High
10-09-2015 06:00,80,195.2676829,365.932857,113.0197625,30.25735273,model3,6,,comp2,comp2,High
06-01-2015 19:00,18,178.1473889,434.6584966,99.79272403,42.58619017,model3,15,error1,,,Medium
05-07-2015 06:00,22,178.1451281,332.0237683,98.18030782,37.20478202,model1,14,error2,,,Medium
14-08-2015 11:00,8,172.6285281,550.5233358,117.1096884,38.80501746,model3,16,error3,,,Medium
03-10-2015 06:00,43,204.6711458,363.7797398,124.7744939,53.92109511,model3,14,,comp4,comp4,High
14-10-2015 22:00,29,148.7056739,422.9527891,87.86350054,36.29446895,model4,3,,,,Low
03-02-2015 06:00,88,140.3591515,258.4470084,113.8204963,39.3136489,model4,14,,comp2,comp2,High
01-04-2015 06:00,17,177.6226482,346.849178,109.3020756,57.4649526,model1,14,,comp4,comp2,High
21-07-2015 18:00,28,160.1219848,501.5695431,96.33036569,39.89970386,model4,1,,,,Low
28-03-2015 06:00,87,161.3451938,556.9367588,109.7533059,49.3033322,model2,12,,comp1,comp1,High
15-03-2015 12:00,19,186.3331494,453.9895911,97.34486595,34.97644314,model3,17,error4,,,Medium
08-05-2015 06:00,94,181.7800059,451.997651,123.8163192,35.7836026,model2,18,,comp3,comp3,High
27-03-2015 18:00,38,199.6445252,493.8731604,86.95653815,49.69378484,model4,15,error4,,,Medium
06-01-2015 16:00,64,171.7278591,455.9721733,87.41602303,43.56145411,model3,20,error1,,,Medium
13-02-2015 10:00,13,199.4344951,420.1857727,92.38220434,45.3489673,model1,15,error4,,,Medium
05-03-2015 03:00,41,180.7512496,442.676715,111.9300455,47.64908518,model4,9,error1,,,Medium
19-11-2015 06:00,94,157.9248419,417.1295477,139.7507554,45.68161957,model2,18,,comp4,comp2,High
31-03-2015 06:00,18,178.8398422,307.1410234,101.3526537,48.09811409,model3,15,,comp1,comp1,High
25-07-2015 03:00,23,154.8484373,472.8388641,114.2702814,44.00915235,model1,17,error1,,,Medium
18-10-2015 20:00,17,160.6779931,480.1645244,95.11017953,36.12050473,model1,14,,,,Low
09-12-2015 06:00,80,181.079584,375.5175311,101.94949,31.72176334,model3,6,,comp2,comp4,High
12-02-2015 23:00,42,146.1868725,467.6716308,70.93501847,31.00223431,model1,7,,,,Low
13-08-2015 19:00,52,172.646329,457.1382264,112.6244921,42.10803805,model3,14,,,,Low
14-03-2015 23:00,69,169.9600466,464.1424301,109.355457,41.54795501,model2,19,,,,Low
23-02-2015 06:00,5,182.3588299,426.8610476,86.7653898,39.13029079,model3,2,,comp1,comp1,High
22-02-2015 20:00,22,174.7061347,480.4954312,107.1500615,38.74451472,model1,14,,,,Low
02-10-2015 06:00,11,161.1810815,476.7069203,117.4178665,26.56205162,model2,6,,comp3,comp3,High
22-09-2015 06:00,71,146.1804628,472.1584838,116.4446246,37.63778478,model2,18,error4,,,Medium
25-01-2015 02:00,9,184.6996113,403.1246513,105.7080681,41.39794933,model4,7,error1,,,Medium
03-08-2015 06:00,59,172.8381688,351.7455503,110.8991329,41.28525975,model3,17,,comp2,comp2,High
31-08-2015 06:00,9,188.067033,510.0535311,74.23932624,28.64902324,model4,7,,comp2,comp2,High
14-09-2015 06:00,79,148.0378518,389.3318187,95.44269641,36.22116247,model3,14,,comp2,comp2,High
17-07-2015 06:00,20,212.602764,328.0148221,90.86786129,37.05392947,model2,16,error1,,,Medium
11-10-2015 06:00,85,169.3370461,349.4129659,95.52220425,42.69033073,model1,16,error2,,,Medium
16-09-2015 11:00,32,181.8050497,487.6328725,119.427142,39.45753634,model4,15,error4,,,Medium
31-05-2015 03:00,10,146.156505,494.8435048,88.28657096,39.28603065,model3,10,error1,,,Medium
09-09-2015 06:00,19,173.0194269,370.8791092,110.7559112,51.50549193,model3,17,error5,,,Medium
14-08-2015 06:00,65,182.7747172,329.7281544,106.2838644,38.02979751,model3,15,,comp2,comp1,High
14-03-2015 11:00,16,173.1401781,537.9551996,111.2921593,47.20252261,model1,3,,,,Low
15-03-2015 00:00,61,156.7775542,385.609699,88.79541549,34.89666688,model4,2,error3,,,Medium
08-09-2015 04:00,80,202.6264562,488.6624441,106.3977485,37.30909436,model3,6,,,,Low
05-04-2015 06:00,23,172.7012045,565.3790225,105.9153819,37.9806737,model1,17,,comp1,comp4,High
09-11-2015 06:00,53,159.978635,404.9666571,93.32974915,47.59897011,model3,5,,comp2,comp2,High
25-03-2015 22:00,93,176.8173988,489.6355596,96.65012939,38.45361413,model3,18,,,,Low
30-09-2015 05:00,53,205.9846972,365.8738619,92.07236601,44.92574866,model3,5,,,,Low
22-10-2015 08:00,50,173.3475769,381.3649044,108.6234765,38.83387284,model4,4,error1,,,Medium
04-06-2015 06:00,23,158.3785112,377.7301324,120.7509967,30.55565305,model1,17,,comp3,comp3,High
27-10-2015 06:00,98,196.1685006,322.7934178,97.17238337,47.92036932,model2,20,,comp2,comp2,High
16-08-2015 15:00,44,151.0554483,455.1991118,82.55260277,41.4506357,model4,7,,,,Low
26-06-2015 04:00,45,154.2361295,480.9453118,118.1738807,41.57917213,model3,14,,,,Low
29-05-2015 06:00,85,168.280082,435.6785987,143.6781835,44.80960812,model1,16,error4,,,Medium
02-09-2015 06:00,84,186.566169,369.2509019,106.5045621,42.97578302,model3,9,,comp2,comp4,High
18-08-2015 06:00,95,199.3656677,484.5549852,114.0799224,56.81392797,model2,18,,comp4,comp4,High
21-09-2015 09:00,76,171.0932638,375.577162,98.09936079,37.07492326,model2,10,,,,Low
21-10-2015 06:00,97,181.4887967,324.9661883,91.00658577,29.0675084,model2,14,,comp2,comp1,High
05-06-2015 22:00,17,160.427425,371.8399633,110.8829777,49.68935702,model1,14,,,,Low
30-06-2015 06:00,93,179.3238842,393.5940574,96.27414186,48.66533292,model3,18,,comp1,comp3,High
16-09-2015 13:00,2,163.8661541,438.3491766,113.7934679,42.55264332,model4,7,error4,,,Medium
17-04-2015 18:00,54,180.8726918,432.9225956,116.3581778,38.50807227,model2,10,,,,Low
23-01-2015 09:00,32,179.8456816,455.2662159,101.5834908,35.9345997,model4,15,,,,Low
05-09-2015 06:00,5,192.8483595,376.1776981,99.45987709,45.81856149,model3,2,error1,,,Medium
21-10-2015 06:00,47,164.6147989,414.5842613,120.0797897,45.44237019,model2,6,,comp2,comp2,High
16-06-2015 06:00,81,174.9769281,459.6492129,114.6073325,36.99055351,model4,1,,comp2,comp2,High
04-04-2015 06:00,64,154.2744784,310.9485865,110.5791374,47.19442109,model3,20,error3,,,Medium
15-11-2015 10:00,27,162.823406,449.6247067,112.8645506,40.09550304,model3,9,,,,Low
06-01-2015 06:00,35,176.7164574,489.1857899,90.66291641,54.77697502,model1,17,,comp4,comp4,High
07-06-2015 17:00,64,189.7208181,386.771599,103.1144396,46.21367834,model3,20,,,,Low
18-09-2015 06:00,35,173.5249777,509.3113064,105.425259,46.89386017,model1,17,error1,comp1,comp1,High
18-07-2015 01:00,54,155.9900638,401.3109263,104.6712253,41.90448842,model2,10,error2,,,Medium
10-06-2015 09:00,82,176.6105998,441.8412953,98.26205295,35.38692731,model3,11,,,,Low
21-04-2015 03:00,72,193.26997,492.9949886,97.19495534,36.82890251,model4,2,error1,,,Medium
06-04-2015 06:00,42,184.7349621,433.1344491,119.15556,25.83952225,model1,7,,comp3,comp2,High
17-12-2015 17:00,32,170.3820343,476.4083364,102.0506672,44.15226751,model4,15,error4,,,Medium
09-09-2015 13:00,49,173.0726618,436.6457732,96.6521664,33.87756376,model1,15,,,,Low
10-10-2015 11:00,62,190.2921787,423.7207879,90.55630142,31.78459742,model4,20,,,,Low
28-11-2015 06:00,16,170.9956467,327.3482712,126.5866891,36.74564333,model1,3,,comp2,comp2,High
11-06-2015 13:00,100,170.7391928,360.4442397,109.4745466,35.01971867,model4,5,,,,Low
05-05-2015 23:00,61,174.8108781,424.3297271,88.81244856,40.43728612,model4,2,,,,Low
01-08-2015 06:00,99,147.5426602,471.7547358,104.3245171,42.98319045,model1,14,,comp2,comp2,High
05-07-2015 06:00,12,163.0204508,341.2003273,97.68628161,38.16835023,model3,9,error1,,,Medium
17-10-2015 06:00,64,194.120747,290.159615,90.22803924,44.46993884,model3,20,,comp2,comp2,High
13-02-2015 16:00,75,175.5757862,446.0462244,98.48848952,38.47592165,model3,19,,,,Low
01-05-2015 22:00,79,177.7044167,383.6691291,98.33788222,41.53187782,model3,14,error1,,,Medium
17-12-2015 23:00,75,163.5069194,456.6629796,95.69958063,41.99871885,model3,19,,,,Low
20-12-2015 05:00,5,177.3334161,374.8959167,88.42818572,41.93019812,model3,2,error4,,,Medium
19-03-2015 08:00,51,160.6591196,490.6316456,90.26159333,32.36745572,model4,19,error2,,,Medium
29-09-2015 04:00,31,169.5620637,416.2772733,107.2129637,30.33201863,model1,11,,,,Low
31-08-2015 06:00,9,188.067033,510.0535311,74.23932624,28.64902324,model4,7,,comp2,comp2,High
29-07-2015 06:00,39,166.6702209,380.090787,91.04213518,40.47802201,model4,0,error1,,,Medium
01-05-2015 06:00,93,173.5533341,354.6139625,107.5288295,42.59116482,model3,18,,comp2,comp2,High
30-06-2015 06:00,91,176.9296177,407.5970298,80.71029489,36.24713147,model4,17,error2,,,Medium
09-01-2015 00:00,69,175.1886748,488.9961547,89.13126932,45.94133354,model2,19,,,,Low
30-09-2015 07:00,95,173.7298518,450.0198348,102.5412404,38.79600576,model2,18,,,,Low
03-05-2015 06:00,99,158.8872428,416.3882913,106.1266884,38.16045964,model1,14,,comp2,comp2,High
11-08-2015 11:00,76,155.0142819,448.7512881,92.85177821,36.41675995,model2,10,,,,Low
25-06-2015 23:00,36,142.8402311,434.0503653,115.2976854,40.75053154,model4,5,,,,Low
05-02-2015 22:00,66,161.5387939,390.4905874,97.31104053,34.98799373,model4,6,error1,,,Medium
20-06-2015 03:00,41,161.254772,528.6781429,119.8220296,38.42222646,model4,9,,,,Low
02-10-2015 06:00,92,188.6280246,447.6237825,105.9150426,48.88979721,model1,2,,comp2,comp2,High
19-07-2015 06:00,23,186.1657225,445.223522,87.99222447,38.77875987,model1,17,,comp2,comp2,High
17-10-2015 06:00,95,168.7318001,449.7729817,99.9827821,42.92439879,model2,18,,comp4,comp4,High
29-08-2015 06:00,33,161.0684435,503.4407284,90.30682764,44.99950589,model3,14,,comp4,comp4,High
16-12-2015 13:00,22,148.8562555,508.0827643,99.77002887,40.19225932,model1,14,error3,,,Medium
04-04-2015 06:00,84,181.9077861,466.7913826,89.08128205,37.4754924,model3,9,error3,,,Medium
29-09-2015 06:00,79,150.045564,412.2382891,97.74340266,52.5479681,model3,14,,comp4,comp4,High
21-05-2015 06:00,43,132.8332796,389.4405305,100.2068866,40.62584728,model3,14,,comp2,comp2,High
30-03-2015 06:00,18,229.4313251,478.8697888,93.30438839,42.39749049,model3,15,error1,,,Medium
06-03-2015 03:00,44,162.5556668,407.0531229,97.49742262,34.77340805,model4,7,,,,Low
06-12-2015 21:00,87,176.8482166,457.1886713,118.2896373,39.23215539,model2,12,error1,,,Medium
13-09-2015 12:00,88,192.257227,557.7045707,95.46222286,42.98342619,model4,14,,,,Low
14-08-2015 16:00,100,195.5487213,479.5657121,103.263016,53.28346852,model4,5,error4,,,Medium
13-06-2015 07:00,41,168.0629239,451.0823999,92.40771069,37.15810988,model4,9,error3,,,Medium
19-07-2015 08:00,22,175.594067,452.9761938,105.7896933,37.33732667,model1,14,error1,,,Medium
11-03-2015 18:00,92,169.3937134,433.2052431,105.0894043,40.43682779,model1,2,error4,,,Medium
02-01-2015 03:00,87,196.4115092,437.2752296,84.72611903,45.29265995,model2,12,,comp1,,High
24-12-2015 06:00,62,192.2626126,328.1004439,76.57385059,35.51912523,model4,20,,comp2,comp2,High
27-06-2015 06:00,19,164.4945153,390.990844,106.2602781,54.95651992,model3,17,,comp4,comp4,High
15-04-2015 06:00,34,200.3437115,462.2451471,92.33986987,42.76008254,model4,10,error1,,,Medium
03-06-2015 06:00,40,172.3128293,488.7756539,110.6328329,54.50416272,model2,4,,comp3,comp4,High
01-09-2015 08:00,44,179.6075098,457.3563647,106.9178842,44.00103041,model4,7,error2,,,Medium
03-12-2015 12:00,31,170.5338516,469.441172,83.41741114,49.86416173,model1,11,,,,Low
18-01-2015 22:00,18,144.8482016,506.8477989,102.9313058,42.13595679,model3,15,,,,Low
14-06-2015 06:00,72,176.7512936,381.1298269,93.22764158,43.98373177,model4,2,,,,Low
08-05-2015 06:00,21,202.0462668,405.399451,95.62910289,44.09836311,model2,14,,comp1,comp1,High
19-11-2015 06:00,89,168.1598792,398.5568551,107.0144504,38.82174843,model3,17,,comp2,comp2,High
20-05-2015 06:00,59,183.2855054,445.1318129,100.6357146,60.54923684,model3,17,,comp4,comp4,High
15-08-2015 06:00,75,162.3176113,437.0851008,89.76963681,36.0642872,model3,19,error3,,,Medium
03-11-2015 04:00,64,166.175575,370.5954168,104.731373,42.85139498,model3,20,,,,Low
10-05-2015 19:00,71,199.8922332,505.1531868,93.38028629,40.12430913,model2,18,,,,Low
30-11-2015 06:00,88,176.2350463,471.8025571,100.5703027,47.89192246,model4,14,,comp2,comp4,High
01-09-2015 12:00,70,169.3547694,448.0947392,86.19015052,39.11216581,model3,9,,,,Low
27-11-2015 00:00,89,178.2995301,497.9022758,104.5256161,41.20494121,model3,17,error2,,,Medium
01-07-2015 06:00,16,173.1514001,474.3772025,132.5583392,46.48243997,model1,3,,comp2,comp3,High
20-04-2015 06:00,11,147.4348363,416.3252832,127.4463437,33.53957025,model2,6,,comp2,comp3,High
18-08-2015 06:00,92,177.5211674,517.3199732,119.4876946,43.07657058,model1,2,,comp3,comp3,High
15-04-2015 19:00,33,149.5975808,438.4304616,108.736807,37.94592653,model3,14,error1,,,Medium
27-01-2015 06:00,82,174.4941822,432.1613202,98.34836161,42.98890795,model3,11,error1,,,Medium
28-03-2015 16:00,94,174.5523999,364.4222841,104.6716203,46.61247024,model2,18,,,,Low
21-10-2015 06:00,7,182.0630942,304.4540216,101.9734233,48.24268594,model3,20,,comp2,comp4,High
16-06-2015 06:00,16,178.0843833,400.4791311,98.83548007,35.68902769,model1,3,,comp1,comp1,High
20-07-2015 06:00,43,202.0688417,450.5067476,139.6907553,43.79750368,model3,14,,comp1,comp1,High
14-10-2015 06:00,81,148.9794548,288.3903054,112.8544102,40.22578797,model4,1,,comp2,comp2,High
02-09-2015 06:00,69,194.8706856,492.5786288,89.48997074,43.18423661,model2,19,,comp4,comp1,High
08-01-2015 22:00,85,162.7973277,377.3034099,121.6734651,41.25439163,model1,16,,,,Low
28-12-2015 14:00,12,169.6449974,406.4858399,102.0579214,43.33924891,model3,9,,,,Low
03-10-2015 06:00,53,149.4262887,479.6947564,87.26572661,39.81690755,model3,5,,,,Low
17-10-2015 06:00,1,178.3224276,383.7152555,79.70400768,43.21341656,model3,18,,comp2,comp2,High
22-02-2015 06:00,94,182.845312,436.2511048,120.3759196,47.58611319,model2,18,,comp4,comp4,High
05-10-2015 00:00,10,179.0492343,467.4939255,112.5784904,47.6178451,model3,10,error1,,,Medium
14-03-2015 15:00,80,163.1968342,400.3145934,105.8648899,38.84317564,model3,6,error3,,,Medium
21-10-2015 22:00,6,180.8038479,438.837497,101.4415139,40.1296168,model3,7,error1,,,Medium
18-09-2015 06:00,35,173.5249777,509.3113064,105.425259,46.89386017,model1,17,error1,comp1,comp4,High
21-01-2015 06:00,45,172.3079236,384.2434513,104.2034298,49.49032772,model3,14,error2,,,Medium
09-03-2015 07:00,46,198.4703896,417.1962789,103.8524848,38.63136102,model4,10,error3,,,Medium
07-04-2015 06:00,22,178.99866,490.7715624,130.5734926,35.95881982,model1,14,,comp3,comp3,High
15-08-2015 19:00,89,170.5992206,421.5476898,101.251736,34.2133818,model3,17,error3,,,Medium
20-07-2015 06:00,35,163.2488158,423.9405713,85.18668428,37.94112191,model1,17,,comp2,comp2,High
28-08-2015 13:00,49,169.5426101,436.0276008,110.7327709,43.23450773,model1,15,,,,Low
16-06-2015 06:00,91,180.8123601,407.8112977,88.4870153,40.06843668,model4,17,,comp1,comp1,High
10-06-2015 23:00,65,175.9499631,460.8110447,96.33696505,34.88484727,model3,15,,,,Low
09-12-2015 06:00,70,144.8851631,332.9346621,117.6987411,45.68012246,model3,9,,comp2,comp2,High
13-12-2015 06:00,68,180.0101288,323.3383667,94.17066244,39.26836264,model3,10,,comp2,comp2,High
17-08-2015 06:00,40,182.9962459,428.6567446,106.1269497,33.13883189,model2,4,,comp2,comp4,High
04-04-2015 06:00,10,192.3499139,391.0395654,101.4832843,37.0944553,model3,10,,comp2,comp2,High
07-10-2015 07:00,96,174.9491863,538.0674849,106.1588661,44.31663357,model2,10,error2,,,Medium
17-10-2015 06:00,26,175.9786707,412.9595114,98.87405002,40.16158528,model3,3,error3,,,Medium
15-02-2015 01:00,11,137.9364656,543.0079235,77.58579234,46.69231713,model2,6,error4,,,Medium
30-04-2015 06:00,50,177.2005266,375.6760957,98.37740017,41.5641616,model4,4,,comp2,comp3,High
22-02-2015 06:00,46,180.4771458,354.6952274,80.33085922,45.09468073,model4,10,,comp2,comp2,High
07-05-2015 06:00,21,178.720074,519.9142152,103.6734406,40.54320362,model2,14,error1,,,Medium
27-07-2015 21:00,42,168.4361291,408.0824418,91.74998149,36.05889137,model1,7,error1,,,Medium
05-04-2015 06:00,84,172.7639897,456.5587216,86.7607759,40.1953791,model3,9,,comp2,comp2,High
06-08-2015 04:00,52,187.2644946,464.4579915,104.958507,29.70017533,model3,14,,,,Low
17-11-2015 00:00,49,150.0680289,469.2394904,102.6058413,40.89784326,model1,15,,,,Low
19-02-2015 06:00,92,168.5160927,518.2306349,126.3273492,41.26298343,model1,2,,comp3,comp3,High
30-05-2015 06:00,83,169.5619843,465.0003103,88.36351286,35.48914676,model4,18,error2,,,Medium
29-11-2015 06:00,88,170.4571708,413.3635093,88.18250137,48.77314371,model4,14,error5,,,Medium
19-02-2015 06:00,92,168.5160927,518.2306349,126.3273492,41.26298343,model1,2,,comp3,comp3,High
15-01-2015 14:00,55,172.3933506,373.1040494,98.22838994,31.94480186,model3,17,,,,Low
16-11-2015 01:00,58,171.3250005,386.1618635,96.72892179,42.37580386,model1,5,,,,Low
09-05-2015 06:00,7,175.2547199,348.039747,87.59060472,50.08611601,model3,20,,comp4,comp1,High
06-06-2015 05:00,29,170.1805733,502.8628246,96.24390901,40.89720211,model4,3,,,,Low
18-09-2015 00:00,71,233.2707693,450.1316375,96.32567143,42.94277469,model2,18,error5,,,Medium
11-03-2015 06:00,32,186.183847,408.1649425,100.4768244,44.6020788,model4,15,,comp1,comp1,High
24-01-2015 06:00,18,174.5908248,466.5518087,104.3496506,44.00860814,model3,15,error1,,,Medium
18-05-2015 06:00,10,163.2247882,425.9408004,59.33180793,36.25612877,model3,10,error2,,,Medium
18-02-2015 06:00,90,163.5554584,424.3023847,91.79024019,45.04307531,model2,2,error3,,,Medium
08-04-2015 05:00,26,188.3345749,423.1773693,96.8294321,39.14272397,model3,3,,,,Low
04-01-2015 06:00,23,174.7983579,374.486823,95.28172934,34.43450713,model1,17,error2,,,Medium
09-02-2015 15:00,59,156.2153544,483.5569071,88.87189171,40.26405471,model3,17,error1,,,Medium
26-10-2015 15:00,10,158.4706069,401.6435001,103.7778675,45.51295637,model3,10,,,,Low
21-07-2015 06:00,74,184.4201419,409.9346478,110.4649306,41.12135042,model4,4,error3,,,Medium
18-06-2015 10:00,62,151.5435463,434.8284421,74.66666945,35.50483169,model4,20,,,,Low
19-08-2015 06:00,81,149.9307303,304.2824961,91.03138402,37.3465273,model4,1,error2,,,Medium
09-12-2015 06:00,80,181.079584,375.5175311,101.94949,31.72176334,model3,6,,comp2,comp4,High
27-11-2015 06:00,68,232.6623084,452.3438484,106.0185922,36.07409202,model3,10,error1,,,Medium
13-07-2015 16:00,43,167.894471,441.4162609,113.1242444,29.37403957,model3,14,error1,,,Medium
13-08-2015 06:00,98,172.1928337,466.7187302,97.21321618,57.79880712,model2,20,,comp1,comp4,High
